#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
12090000,-135153.81363,312.581519011,360
12092500,-135168.399046,315.258441003,360
12095000,-134862.071956,314.267862081,360
12097500,-135791.072591,315.161193706,360
12100000,-136529.668812,315.375067822,360
12102500,-135585.155743,309.220208857,360
12105000,-135802.506299,309.817868532,360
12107500,-136922.565601,317.951631193,360
12110000,-135036.587014,315.293213376,360
12112500,-135651.271336,313.360749929,360
12115000,-135407.839839,315.811092888,360
12117500,-135252.161964,316.515655315,360
12120000,-135593.950091,318.815312414,360
12122500,-136864.687469,313.12105698,360
12125000,-136493.521875,315.876340931,360
12127500,-135154.015622,313.561843752,360
12130000,-135420.45641,313.899562355,360
12132500,-135985.356013,312.139513791,360
12135000,-136150.440355,313.991774553,360
12137500,-135481.726492,311.20817051,360
12140000,-135311.845147,314.232060995,360
12142500,-136281.55215,314.026541969,360
12145000,-135939.813381,312.742949193,360
12147500,-136691.554228,311.392091793,360
12150000,-136189.121812,313.495330464,360
12152500,-135202.325729,317.148515857,360
12155000,-135069.861806,312.858477323,360
12157500,-136962.13068,313.316552755,360
12160000,-135783.31156,315.151619439,360
12162500,-135592.365902,314.539598114,360
12165000,-135822.650808,314.391064305,360
12167500,-136168.832315,317.369594887,360
12170000,-136652.046594,315.864362487,360
12172500,-135957.358235,316.98293715,360
12175000,-136536.068592,311.504299474,360
12177500,-136189.446987,316.22785995,360
12180000,-135270.98037,317.088728251,360
12182500,-135958.019936,316.424003594,360
12185000,-135621.528841,311.725140625,360
12187500,-135517.736874,317.075064698,360
12190000,-135728.070196,314.642279501,360
12192500,-135533.985967,313.698649961,360
12195000,-135227.40488,315.004582806,360
12197500,-135130.96978,314.881439281,360
12200000,-136331.314405,313.419216435,360
12202500,-135622.898344,311.176485794,360
12205000,-135094.704217,316.538215771,360
12207500,-136126.746612,315.088677389,360
12210000,-135445.56383,314.898167926,360
12212500,-136128.9578,315.743368721,360
12215000,-134921.224351,312.011063123,360
12217500,-134091.075974,314.784552879,360
12220000,-135684.574952,314.403243584,360
12222500,-135753.686811,312.71744,360
12225000,-135597.824078,315.304097985,360
12227500,-135839.575351,314.319072116,360
12230000,-135640.714153,315.189724169,360
12232500,-136076.706678,314.218314926,360
12235000,-136036.202355,312.372282412,360
12237500,-136227.911944,313.169131033,360
12240000,-136018.152292,317.114270099,360
12242500,-136448.116949,317.092346315,360
12245000,-134649.094122,315.469482175,360
12247500,-134599.051116,312.50532067,360
12250000,-135623.739298,319.412592804,360
12252500,-135830.839722,316.201932996,360
12255000,-135702.546103,311.866038597,360
12257500,-136305.10678,313.591873637,360
12260000,-135023.663723,313.39373831,360
12262500,-134680.738518,313.635787106,360
12265000,-136234.86924,314.496959138,360
12267500,-135148.769414,317.261873675,360
12270000,-134859.146828,314.505667794,360
12272500,-135464.003863,315.803719254,360
12275000,-135820.794877,311.776913337,360
12277500,-135137.944625,309.977161146,360
12280000,-135653.535848,316.170200235,360
12282500,-135380.360362,315.838179206,360
12285000,-135770.354883,315.654093635,360
12287500,-135800.085118,314.691027242,360
12290000,-135568.76455,313.307096935,360
12292500,-135605.277125,313.646332955,360
12295000,-135990.394473,307.676426176,360
12297500,-136377.017631,311.715431772,360
12300000,-135563.614307,315.246936435,360
12302500,-135592.490006,311.997063736,360
12305000,-136448.507998,316.468256985,360
12307500,-134983.086544,313.604016417,360
12310000,-135582.926493,316.643272759,360
12312500,-135953.376535,314.841948817,360
12315000,-135475.487391,312.002945822,360
12317500,-135897.486845,314.076819144,360
12320000,-135146.033922,313.724093173,360
12322500,-135576.744692,318.889051076,360
12325000,-135676.046737,317.29297865,360
12327500,-135609.651275,312.253269954,360
12330000,-135539.265389,314.532962509,360
12332500,-135000.509143,314.368015768,360
12335000,-134574.771821,310.226549978,360
12337500,-134774.098588,319.614404181,360
12340000,-135470.400659,314.028349824,360
12342500,-135569.888263,314.261412328,360
12345000,-136616.60876,314.698798609,360
12347500,-135646.096711,313.287973886,360
12350000,-135765.519782,316.036204419,360
12352500,-135467.218262,319.261681988,360
12355000,-135156.961779,314.900013312,360
12357500,-136195.795135,313.555093177,360
12360000,-135782.149158,313.538287995,360
12362500,-135532.571064,316.127432181,360
12365000,-135072.081366,314.791305646,360
12367500,-135554.747928,318.920570902,360
12370000,-135936.134822,316.912136465,360
12372500,-135639.882795,317.093077318,360
12375000,-135690.742408,314.234279607,360
12377500,-135809.151867,312.353836671,360
12380000,-135667.68195,312.361486872,360
12382500,-135240.236337,318.283965494,360
12385000,-136303.17012,313.348038853,360
12387500,-136154.644467,313.514497234,360
12390000,-134994.605414,317.683813133,360
12392500,-135937.636475,317.311774865,360
12395000,-135753.082407,313.827030536,360
12397500,-135057.814241,313.530334484,360
12400000,-136096.3697,315.01032356,360
12402500,-136142.385532,314.156257808,360
12405000,-135856.574652,315.579466563,360
12407500,-136156.320126,315.439816673,360
12410000,-136061.883656,313.670128589,360
12412500,-135651.986156,315.683671802,360
12415000,-135386.174945,314.766453526,360
12417500,-136687.41579,314.537179642,360
12420000,-136317.415773,314.999912007,360
12422500,-135282.110823,312.405481629,360
12425000,-135638.464613,317.521832823,360
12427500,-136085.090111,314.982114597,360
12430000,-135721.740571,313.239286722,360
12432500,-136221.246867,314.728181682,360
12435000,-135416.611851,310.534449197,360
12437500,-135058.397486,316.037297561,360
12440000,-135456.954829,318.068701947,360
12442500,-136209.666924,310.757762458,360
12445000,-136089.044247,314.526431107,360
12447500,-135104.554172,316.786836376,360
12450000,-135181.795201,313.551566757,360
12452500,-135472.540508,316.426921553,360
12455000,-136356.170881,316.857647521,360
12457500,-136616.243383,316.605779618,360
12460000,-136095.2798,317.781578134,360
12462500,-135840.184417,315.310497837,360
12465000,-134743.818614,315.09978165,360
12467500,-135403.687822,316.252984386,360
12470000,-135404.958731,313.551296305,360
12472500,-135049.365496,311.948128966,360
12475000,-135822.580775,314.251551395,360
12477500,-135831.935196,311.712859682,360
12480000,-135056.896558,314.369532436,360
12482500,-136568.218307,318.914391524,360
12485000,-136937.400899,317.8959604,360
12487500,-135134.317023,314.099010772,360
12490000,-135764.227017,317.559546239,360
12492500,-135119.832893,314.516197454,360
12495000,-135965.321689,318.652431971,360
12497500,-135851.51635,312.221676382,360
12500000,-135783.523291,313.003650836,360
12502500,-135834.719289,311.94492239,360
12505000,-135456.823145,316.927908747,360
12507500,-135473.528708,312.839327169,360
12510000,-136100.325429,313.131268776,360
12512500,-135970.604311,315.920685567,360
12515000,-135300.322151,316.605824484,360
12517500,-135831.079477,313.991370304,360
12520000,-135780.681381,314.333458327,360
12522500,-136325.164826,317.366446089,360
12525000,-135343.743152,317.712333375,360
12527500,-135831.394821,312.478612409,360
12530000,-135075.122859,314.17694066,360
12532500,-135575.218258,318.791518388,360
12535000,-136122.431277,313.535467698,360
12537500,-135676.756334,312.411983272,360
12540000,-136344.497794,315.416437781,360
12542500,-135522.23306,311.506675948,360
12545000,-135526.765472,310.107211809,360
12547500,-135552.503065,318.731392873,360
12550000,-137314.240301,312.675185366,360
12552500,-136681.508532,315.67827312,360
12555000,-136953.683081,313.454480352,360
12557500,-135816.034444,311.414376474,360
12560000,-137003.693635,321.126795048,360
12562500,-136796.68525,314.43151789,360
12565000,-135895.18851,314.133963235,360
12567500,-135776.001393,312.506236193,360
12570000,-136724.539896,316.43326285,360
12572500,-135930.429019,313.799665627,360
12575000,-136580.442067,313.285356481,360
12577500,-135194.915618,309.97006277,360
12580000,-135712.991782,314.780202989,360
12582500,-136875.057675,317.537792167,360
12585000,-135242.170708,317.059863458,360
12587500,-135351.133663,315.34182067,360
12590000,-135732.182041,313.916894573,360
12592500,-135738.530281,314.99363358,360
12595000,-136249.536836,316.049389553,360
12597500,-136231.343682,314.387930398,360
12600000,-136922.347045,314.045066066,360
12602500,-135545.496272,317.727813517,360
12605000,-135898.22182,319.089968168,360
12607500,-136173.807261,316.19844487,360
12610000,-134877.281086,312.351521257,360
12612500,-135636.771476,313.053321557,360
12615000,-136436.095735,312.836362134,360
12617500,-135659.833169,313.981935776,360
12620000,-135973.511681,310.676446301,360
12622500,-136054.50519,312.382061172,360
12625000,-136955.824187,310.890946094,360
12627500,-135445.839516,312.083153736,360
12630000,-135970.689237,308.588806721,360
12632500,-136124.23221,313.689353882,360
12635000,-136281.041384,315.358871253,360
12637500,-136709.008741,316.81743884,360
12640000,-135913.16311,313.760274557,360
12642500,-136630.461354,309.746724375,360
12645000,-136151.728548,317.140070322,360
12647500,-136694.353822,314.797583444,360
12650000,-135382.882993,316.961261166,360
12652500,-136454.383491,313.149337123,360
12655000,-136321.018088,315.38346086,360
12657500,-136792.874637,316.365209384,360
12660000,-135779.814894,318.790913546,360
12662500,-135795.955229,309.687036373,360
12665000,-135091.78079,316.740659192,360
12667500,-135318.65835,316.871902268,360
12670000,-136178.220083,316.36064151,360
12672500,-135369.723071,312.932703571,360
12675000,-135380.224196,313.279633623,360
12677500,-136121.673635,315.243016964,360
12680000,-134913.780906,313.490999456,360
12682500,-135997.71701,313.979123027,360
12685000,-135643.713209,312.169117956,360
12687500,-136133.273073,314.975428488,360
12690000,-135686.405569,314.51232316,360
12692500,-135065.035569,317.271647601,360
12695000,-135635.322074,312.793345335,360
12697500,-135181.079517,317.371447958,360
12700000,-135031.716016,319.224182325,360
12702500,-135294.159876,310.604966162,360
12705000,-136315.793325,315.517756217,360
12707500,-135655.674989,314.374763647,360
12710000,-135015.81347,310.793369678,360
12712500,-135509.691139,310.598260573,360
12715000,-135149.634931,315.159633621,360
12717500,-135267.470464,318.844097057,360
12720000,-135681.126258,310.206231991,360
12722500,-136370.349292,313.635247758,360
12725000,-135515.679165,309.819836924,360
12727500,-134939.925473,314.101360672,360
12730000,-135009.821345,312.528858652,360
12732500,-135271.111271,314.048453702,360
12735000,-136045.595191,311.972298414,360
12737500,-134886.907258,314.80787582,360
12740000,-135820.978384,313.146653033,360
12742500,-135327.816911,312.698560224,360
12745000,-134421.740601,311.424076409,360
12747500,-134686.737537,313.588102857,360
12750000,-136121.062536,313.665796071,360
12752500,-136300.121143,310.728550934,360
12755000,-135739.198612,313.73455149,360
12757500,-136383.377278,315.990391331,360
12760000,-135615.676626,315.995048622,360
12762500,-136213.081936,313.392050825,360
12765000,-135626.371697,313.558011706,360
12767500,-135899.247964,315.322964693,360
12770000,-136256.190362,314.035581514,360
12772500,-135724.427833,314.682844364,360
12775000,-136540.830276,316.459207998,360
12777500,-135351.903416,316.890833769,360
12780000,-135308.420954,312.362875709,360
12782500,-135616.29735,316.625488333,360
12785000,-134672.50157,317.14507447,360
12787500,-135197.073988,316.421701286,360
12790000,-135914.003404,318.517650926,360
12792500,-135050.358521,314.409820579,360
12795000,-135827.89432,313.227105774,360
12797500,-136091.708699,315.539589524,360
12800000,-135155.311306,315.755630754,360
12802500,-135704.259603,314.178566234,360
12805000,-135347.407083,314.419702886,360
12807500,-136281.660653,314.534689771,360
12810000,-135644.558571,314.254601429,360
12812500,-136147.975237,315.560587879,360
12815000,-135414.236166,313.634354851,360
12817500,-136475.719342,314.797750698,360
12820000,-135804.525686,313.767402752,360
12822500,-135657.611569,317.203631678,360
12825000,-135380.286862,313.061347511,360
12827500,-135254.921659,312.519085093,360
12830000,-136253.215266,311.566791492,360
12832500,-135633.645711,316.21422143,360
12835000,-135602.516123,313.167839961,360
12837500,-134965.811582,313.328132302,360
12840000,-135875.902314,316.527372596,360
12842500,-135711.242078,316.438738514,360
12845000,-136383.300471,310.626159521,360
12847500,-135605.524913,314.012736664,360
12850000,-135908.139371,322.26513032,360
12852500,-135572.467753,315.006482105,360
12855000,-134879.910173,314.886318268,360
12857500,-135981.932026,311.771767001,360
12860000,-136807.799344,313.012515166,360
12862500,-135561.167151,314.32247005,360
12865000,-135906.242684,316.88929111,360
12867500,-135985.574836,313.810901217,360
12870000,-135979.622743,315.928778088,360
12872500,-135754.714592,315.106099784,360
12875000,-136182.587668,319.397191341,360
12877500,-135259.478165,314.203400975,360
12880000,-136488.671087,315.078912516,360
12882500,-135906.683218,311.876139646,360
12885000,-135507.292019,312.485076971,360
12887500,-135705.284805,312.469676908,360
12890000,-135619.946392,314.566620299,360
12892500,-136110.083334,314.168823119,360
12895000,-136889.349749,312.313997216,360
12897500,-135595.881394,309.813670971,360
12900000,-136176.903767,315.688184822,360
12902500,-134826.468642,313.752965294,360
12905000,-135503.17753,314.768571593,360
12907500,-135552.115137,315.654233539,360
12910000,-136078.409999,314.724355392,360
12912500,-135912.08584,315.000575469,360
12915000,-135812.185538,312.442481725,360
12917500,-134618.766855,314.367354127,360
12920000,-137320.891319,311.623181895,360
12922500,-135775.48839,313.259956162,360
12925000,-135453.004018,316.14421544,360
12927500,-135839.489264,318.334427103,360
12930000,-136254.410333,319.403488509,360
12932500,-135637.964676,313.719582043,360
12935000,-135576.680006,311.363878861,360
12937500,-136911.189555,313.186305167,360
12940000,-135278.657981,314.621327854,360
12942500,-136137.46299,312.141307966,360
12945000,-135755.787476,313.413551321,360
12947500,-136024.390446,316.831981034,360
