#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1880000,-120521.228477,318.596961887,367
1882500,-119785.102732,315.561956203,367
1885000,-119707.252086,313.843460045,367
1887500,-119982.834666,313.941580953,367
1890000,-120158.082926,316.971175277,367
1892500,-119817.705593,315.987624957,367
1895000,-119393.841838,315.217921944,367
1897500,-120024.16561,315.368158843,367
1900000,-120012.728256,312.644106573,367
1902500,-119885.331479,313.784007628,367
1905000,-120125.542102,317.281880711,367
1907500,-120311.602154,312.99396975,367
1910000,-120595.559891,314.223176186,367
1912500,-120464.887128,317.41072624,367
1915000,-119797.374219,314.138960796,367
1917500,-119138.321767,317.580134429,367
1920000,-119767.680142,314.657401153,367
1922500,-120334.073971,313.779175906,367
1925000,-119232.591438,312.87427736,367
1927500,-119583.665765,312.499524639,367
1930000,-120136.231903,313.148414473,367
1932500,-120487.210998,313.81629116,367
1935000,-119378.157966,316.327813889,367
1937500,-120339.128457,313.956008418,367
1940000,-120323.23644,313.690827686,367
1942500,-120456.810009,316.406874068,367
1945000,-118960.541534,312.294970023,367
1947500,-119381.708563,312.985927333,367
1950000,-121144.690471,319.427967667,367
1952500,-120732.110757,316.925205264,367
1955000,-120074.589952,312.873316127,367
1957500,-119460.739721,311.160546166,367
1960000,-119989.808075,312.722326823,367
1962500,-119287.713592,318.258866272,367
1965000,-119685.588002,314.46934359,367
1967500,-119707.820901,315.784497489,367
1970000,-119138.587782,316.058734652,367
1972500,-119946.251126,316.479710084,367
1975000,-118592.690936,316.955755563,367
1977500,-120025.567928,312.337952063,367
1980000,-119396.618555,317.042803012,367
1982500,-119397.977708,314.465912114,367
1985000,-120077.452667,317.573479318,367
1987500,-119823.511496,315.656004743,367
1990000,-119318.661635,314.25495884,367
1992500,-119906.148798,311.720260052,367
1995000,-120092.384958,317.401774103,367
1997500,-119981.179031,310.477433032,367
2000000,-119787.853663,316.055753428,367
2002500,-119929.709149,316.640545753,367
2005000,-119356.807307,312.988576669,367
2007500,-120514.449082,313.040686553,367
2010000,-120513.624395,315.766663673,367
2012500,-119680.408363,314.644999325,367
2015000,-119672.214825,318.679974295,367
2017500,-120321.087714,312.832557151,367
2020000,-120666.564901,314.226765448,367
2022500,-120308.900875,313.337895108,367
2025000,-120650.186823,313.116062421,367
2027500,-119691.301235,316.499779256,367
2030000,-120486.870547,314.371926105,367
2032500,-120382.387448,311.427892879,367
2035000,-120106.330898,312.353749368,367
2037500,-120131.584123,312.932066334,367
2040000,-119318.652155,313.581767362,367
2042500,-120076.263411,314.639418,367
2045000,-119826.817045,315.156011921,367
2047500,-120047.428463,317.582242866,367
2050000,-120444.504086,314.423463972,367
2052500,-119777.883756,314.504239677,367
2055000,-119744.612877,318.946917287,367
2057500,-120590.837612,313.66713454,367
2060000,-119472.777896,314.968139591,367
2062500,-120354.524443,314.3328311,367
2065000,-120161.100249,315.893342591,367
2067500,-120196.363745,314.125687527,367
2070000,-120879.388498,313.054387704,367
2072500,-120355.455851,317.092161071,367
2075000,-119258.815936,313.874302713,367
2077500,-119955.156338,317.534846375,367
2080000,-119794.861141,312.393423915,367
2082500,-120715.548224,311.373617563,367
2085000,-119562.828559,312.884475536,367
2087500,-120227.287268,311.911709708,367
2090000,-120165.15438,314.101387546,367
2092500,-119952.784012,314.48912094,367
2095000,-119573.542784,317.545320419,367
2097500,-120702.42558,314.793147388,367
2100000,-119199.201959,316.651114278,367
2102500,-120546.808,316.585503924,367
2105000,-120147.716612,310.871281997,367
2107500,-120056.544073,319.605334407,367
2110000,-120487.679435,309.858382314,367
2112500,-120854.844721,317.539048365,367
2115000,-120432.588533,319.308568725,367
2117500,-118815.715718,311.646058227,367
2120000,-119873.792186,311.721628769,367
2122500,-119977.709058,314.368107351,367
2125000,-120185.283217,316.816384222,367
2127500,-120136.273763,316.463461103,367
2130000,-120014.655542,311.990185116,367
2132500,-119973.426784,308.769459999,367
2135000,-120719.095527,315.8418808,367
2137500,-119884.063316,312.16110031,367
2140000,-119452.359062,314.533658218,367
2142500,-120343.978644,316.41107823,367
2145000,-120057.231389,313.711517924,367
2147500,-120661.345107,316.68020437,367
2150000,-119689.342055,313.109356756,367
2152500,-119204.690519,313.706957113,367
2155000,-120560.584049,311.126464585,367
2157500,-120015.589946,315.342935233,367
2160000,-119577.061251,313.948825505,367
2162500,-119877.769523,313.574857851,367
2165000,-120286.443736,318.153819539,367
2167500,-120186.543757,317.590358957,367
2170000,-119682.777109,310.651041503,367
2172500,-120095.346375,312.535438776,367
2175000,-119677.416601,315.404271973,367
2177500,-119400.888508,317.296619962,367
2180000,-119936.462291,311.229912597,367
2182500,-120096.764665,316.354474086,367
2185000,-120419.250364,317.357646699,367
2187500,-120569.43077,312.100469218,367
2190000,-120747.959174,314.935383729,367
2192500,-121026.859149,313.097268907,367
2195000,-120550.620183,313.797705395,367
2197500,-120400.987471,317.211799566,367
2200000,-119485.517255,313.343033379,367
2202500,-119677.12032,309.847966416,367
2205000,-119435.513814,316.079282664,367
2207500,-120095.081896,314.231152102,367
2210000,-119787.059244,315.746153567,367
2212500,-120087.510454,313.966110509,367
2215000,-119567.194932,316.301674926,367
2217500,-120589.970487,314.720817357,367
2220000,-120294.248399,313.054437251,367
2222500,-120494.013679,315.353202321,367
2225000,-119923.749015,318.138265606,367
2227500,-120197.93537,313.89511453,367
2230000,-120333.164123,313.937527975,367
2232500,-120506.522289,315.874606351,367
2235000,-119800.210612,315.68307813,367
2237500,-119447.877224,315.063876983,367
2240000,-120071.792839,313.558943726,367
2242500,-119788.688333,310.930710223,367
2245000,-119849.73491,315.428695979,367
2247500,-120553.598754,316.170508865,367
2250000,-119748.306053,311.34656039,367
2252500,-120171.09086,313.598034177,367
2255000,-120832.358967,318.153108013,367
2257500,-120457.130064,318.676898331,367
2260000,-119440.613212,312.900936975,367
2262500,-120618.144867,317.858993985,367
2265000,-119324.872175,315.12540177,367
2267500,-120124.83566,315.636014875,367
2270000,-120165.552558,315.039575694,367
2272500,-119844.690703,322.247108331,367
2275000,-120168.367715,312.83035769,367
2277500,-120778.861088,315.535772895,367
2280000,-119761.627222,314.623914744,367
2282500,-120013.535538,316.137426518,367
2285000,-120040.888524,314.133912507,367
2287500,-119296.330851,314.843506009,367
2290000,-119984.595288,312.808952678,367
2292500,-119960.101492,319.672006913,367
2295000,-120076.290917,313.751732403,367
2297500,-120390.472321,313.048342331,367
2300000,-120410.802932,315.515879009,367
2302500,-120212.478177,311.348774109,367
2305000,-119477.500406,316.393324173,367
2307500,-120529.648623,313.684041782,367
2310000,-120080.943676,316.920681005,367
2312500,-119415.158593,315.72761664,367
2315000,-120216.823603,315.920113747,367
2317500,-119847.222249,315.021742141,367
2320000,-120413.110301,311.625625534,367
2322500,-119966.32013,314.441373139,367
2325000,-120312.470215,313.767705724,367
2327500,-120254.179051,309.156416735,367
2330000,-119383.625614,311.785255411,367
2332500,-120518.556498,314.480874043,367
2335000,-120695.539144,318.61062777,367
2337500,-119854.503061,311.880601425,367
2340000,-120558.200514,314.693307381,367
2342500,-120259.936419,315.190713945,367
2345000,-120547.049063,315.566150247,367
2347500,-119955.971394,312.527722116,367
2350000,-120147.405393,314.550982922,367
2352500,-119201.852485,314.763988108,367
2355000,-120221.393292,314.539161861,367
2357500,-120467.404124,315.566756561,367
2360000,-120111.576469,310.766286641,367
2362500,-120705.845429,313.37987403,367
2365000,-120502.055925,318.808858279,367
2367500,-119234.560149,311.463806474,367
2370000,-119495.896374,315.497408897,367
2372500,-121183.62071,313.750277048,367
2375000,-120451.842207,313.845851158,367
2377500,-120641.921743,313.146348747,367
2380000,-121174.408681,313.980530793,367
2382500,-119795.715846,311.793924066,367
2385000,-120448.422356,312.471319902,367
2387500,-120610.194685,311.239815374,367
2390000,-119906.265343,315.529743976,367
2392500,-121139.003793,310.694537963,367
2395000,-119941.797119,315.562518412,367
2397500,-120158.963055,313.909499333,367
2400000,-120046.941268,317.683350899,367
2402500,-120158.071477,313.887570323,367
2405000,-120902.196584,315.417789131,367
2407500,-119582.25757,316.870652275,367
2410000,-119960.548119,319.483535565,367
2412500,-120249.457239,309.34936557,367
2415000,-119101.540614,315.881226202,367
2417500,-119914.124393,316.563625131,367
2420000,-120258.929129,312.90187836,367
2422500,-120477.469474,313.131903142,367
2425000,-120319.94305,314.831096938,367
2427500,-120511.73859,314.970683549,367
2430000,-120236.959151,314.704694817,367
2432500,-120519.914369,317.788358752,367
2435000,-119785.003949,312.595179444,367
2437500,-119683.402987,319.055058182,367
2440000,-119576.175174,318.813804386,367
2442500,-119204.467829,316.021978444,367
2445000,-120105.772768,314.612611108,367
2447500,-120300.000599,308.862980902,367
2450000,-120205.862629,313.798333227,367
2452500,-118801.843807,316.426038244,367
2455000,-119225.385957,317.464305449,367
2457500,-120073.574874,316.018660857,367
2460000,-119914.155418,316.189712013,367
2462500,-119808.729961,313.626418969,367
2465000,-120249.752245,315.822031246,367
2467500,-119572.675256,315.618803633,367
2470000,-119890.773624,313.782711351,367
2472500,-119509.935606,312.498206356,367
2475000,-120003.364863,316.460672252,367
2477500,-119254.556731,315.844878359,367
2480000,-119700.316265,313.834831888,367
2482500,-120127.538907,316.319622131,367
2485000,-119105.874836,310.536400858,367
2487500,-120138.411644,313.028756135,367
2490000,-119685.870251,315.420593805,367
2492500,-119827.083451,315.741918738,367
2495000,-119693.31779,315.01314076,367
2497500,-120144.203684,312.803646854,367
2500000,-120038.252468,315.563942945,367
2502500,-120132.875804,315.880721221,367
2505000,-119716.21497,313.644247743,367
2507500,-119455.157179,313.447367262,367
2510000,-120046.74363,314.106022286,367
2512500,-120344.904772,314.421823892,367
2515000,-119811.562295,317.199040378,367
2517500,-119710.730862,314.906730877,367
2520000,-120081.110038,312.113805358,367
2522500,-120762.601381,311.349880406,367
2525000,-120071.339072,312.864837218,367
2527500,-120616.084496,313.278442785,367
2530000,-121395.630955,314.125819945,367
2532500,-120073.229605,317.40776697,367
2535000,-120621.143192,313.387346034,367
2537500,-120581.523792,318.693641276,367
2540000,-120439.106999,314.242731162,367
2542500,-120856.091957,309.697756419,367
2545000,-119596.222268,314.530897732,367
2547500,-120744.013581,311.037883411,367
2550000,-120352.746816,309.766295269,367
2552500,-120400.973311,314.715776759,367
2555000,-120862.112975,312.540670395,367
2557500,-120221.75246,311.458116242,367
2560000,-120197.665871,313.202124743,367
2562500,-119675.942573,314.354844773,367
2565000,-120674.336333,312.891795369,367
2567500,-119974.812557,316.791240836,367
2570000,-119355.534991,312.390240178,367
2572500,-120099.922382,313.589656413,367
2575000,-119681.797246,310.164384759,367
2577500,-120388.299588,314.060661726,367
2580000,-119814.674972,313.310745038,367
2582500,-119635.194871,317.185473983,367
2585000,-120558.284673,317.60270184,367
2587500,-120314.815125,314.164241154,367
2590000,-119745.736096,311.968206022,367
2592500,-119363.61785,316.231879606,367
2595000,-120389.601309,317.629410303,367
2597500,-119142.835337,309.736747287,367
2600000,-119637.34987,310.111715998,367
2602500,-120871.576501,316.314459306,367
2605000,-119685.080308,313.343275148,367
2607500,-120668.645281,315.004413995,367
2610000,-120884.104415,315.317730583,367
2612500,-120523.14627,312.87392818,367
2615000,-120297.002174,315.583517127,367
2617500,-119195.043104,313.317619277,367
2620000,-119702.555833,318.602771805,367
2622500,-119838.397477,314.172049263,367
2625000,-120661.969969,312.998182324,367
2627500,-119698.047758,316.866466211,367
2630000,-119997.771172,311.64027092,367
2632500,-119746.100085,308.249687624,367
2635000,-119854.626221,314.814854921,367
2637500,-120594.324643,313.068091458,367
2640000,-119556.254448,317.057002039,367
2642500,-119513.18946,317.143427841,367
2645000,-119751.451242,315.231257275,367
2647500,-120658.224849,314.017938299,367
2650000,-120194.217328,316.47749919,367
2652500,-121099.511021,313.700027477,367
2655000,-121031.700873,312.125260381,367
2657500,-119946.295034,316.586400382,367
2660000,-120308.15758,315.185747372,367
2662500,-120536.784841,317.678765168,367
2665000,-119853.880457,314.868227487,367
2667500,-119926.112186,313.737206844,367
2670000,-119001.157647,315.148547603,367
2672500,-119975.425116,313.282919578,367
2675000,-120282.437724,316.803463159,367
2677500,-120586.664685,313.438388117,367
2680000,-120487.070774,311.702051072,367
2682500,-119916.047463,312.834541702,367
2685000,-119321.361057,314.095305583,367
2687500,-119253.478852,315.626936226,367
2690000,-119568.908024,313.081950431,367
2692500,-119665.395253,308.6836089,367
2695000,-120246.911383,312.375788789,367
2697500,-120096.982428,313.319307223,367
2700000,-120428.194019,317.440490032,367
2702500,-120358.65971,313.883203409,367
2705000,-119322.958953,315.533422501,367
2707500,-119915.852792,311.802779255,367
2710000,-120439.888052,318.085150239,367
2712500,-120123.074133,315.95648862,367
2715000,-120303.006767,314.862822749,367
2717500,-120313.203535,307.560971581,367
2720000,-119752.1885,309.574660588,367
2722500,-120654.9948,315.325473414,367
2725000,-118906.841143,308.575805114,367
2727500,-119603.01981,315.031711562,367
2730000,-119464.882196,312.82166851,367
2732500,-120088.555065,317.007298234,367
2735000,-119752.785443,310.978091983,367
2737500,-120282.900812,316.653548108,367
2740000,-119070.49943,311.978750588,367
2742500,-120123.035236,314.681591477,367
2745000,-120039.38003,317.99880079,367
2747500,-120004.395976,310.697321967,367
2750000,-120044.267215,315.230489977,367
2752500,-120362.060905,314.182643133,367
2755000,-120204.130015,313.653246319,367
2757500,-120133.873285,311.429976769,367
2760000,-119806.102109,315.366623153,367
2762500,-120200.294559,316.384986217,367
2765000,-119452.247835,316.186616953,367
2767500,-119715.850061,314.776823703,367
2770000,-119914.958808,309.718185684,367
2772500,-120326.538505,321.393616661,367
2775000,-120263.726568,316.214212773,367
2777500,-119507.835106,315.190835296,367
2780000,-120774.406906,314.005321611,367
2782500,-119194.745142,313.22627731,367
2785000,-120323.500968,314.718273114,367
2787500,-119414.735481,315.274718762,367
